time,BE,DE,DK,GB,NL,NO,hour,dayofweek,month
2018-06-13 07:00:00+00:00,9860,68283.0102,4400.8,38694.47,14305,5549.82,7,2,6
2018-06-13 08:00:00+00:00,9758,69606.79592,4476.1,37965.08,14260,5620.19,8,2,6
2018-06-13 09:00:00+00:00,9873,70464.47959,4485,36838.99,14153,5606.96,9,2,6
2018-06-13 10:00:00+00:00,9615,69692.31633,4422.3,36516.11,14012,5501.17,10,2,6
2018-06-13 11:00:00+00:00,9331,69246.78571,4448.3,36709.73,14033,5377.16,11,2,6
2018-06-13 12:00:00+00:00,9196,68103.23469,4366.6,36285.06,13834,5477.54,12,2,6
2018-06-13 13:00:00+00:00,9168,67305.70408,4208.5,36289.81,13693,5601.55,13,2,6
2018-06-13 14:00:00+00:00,9193,65880.21429,4169.8,36867.01,13751,5697.7,14,2,6
2018-06-13 15:00:00+00:00,9427,65517.81633,4322.8,38794.94,14064,5743,15,2,6
2018-06-13 16:00:00+00:00,9625,65095.07143,4241.5,40414.56,13777,5707.96,16,2,6
2018-06-13 17:00:00+00:00,9642,64306.78571,4053,40268.94,13534,5631.32,17,2,6
2018-06-13 18:00:00+00:00,9532,61577.95918,3880.6,39279.41,13336,5687.54,18,2,6
2018-06-13 19:00:00+00:00,9396,59135.34694,3680.6,38042.91,13087,5590.5,19,2,6
2018-06-13 20:00:00+00:00,9450,56378.46939,3494.8,36404.72,12891,5552.47,20,2,6
2018-06-13 21:00:00+00:00,9084,52278.53061,3235.2,33033.66,12411,4935.28,21,2,6
2018-06-13 22:00:00+00:00,8538,49035.08163,3024.5,28065.86,11585,5398.38,22,2,6
2018-06-13 23:00:00+00:00,8226,47004.29592,2899.4,24700.04,10972,5302.85,23,2,6
2018-06-14 00:00:00+00:00,8055,45991.90816,2848.1,23535.78,10681,5114.67,0,3,6
2018-06-14 01:00:00+00:00,7989,46225.40816,2843,22627.94,10565,5058.13,1,3,6
2018-06-14 02:00:00+00:00,8028,47178.46939,2845.5,21946.33,10546,4962.24,2,3,6
2018-06-14 03:00:00+00:00,8150,50010.9898,2999.3,21574.8,10652,5158.16,3,3,6
2018-06-14 04:00:00+00:00,8723,57673.96939,3543.2,22836.63,11483,4992.21,4,3,6
2018-06-14 05:00:00+00:00,9359,63421.85714,4100.5,27919.17,12799,5431.4,5,3,6
2018-06-14 06:00:00+00:00,9470,66322.7449,4341.7,34264.01,13642,5612.5,6,3,6
2018-06-14 07:00:00+00:00,9363,67294.47959,4425.9,36670.03,13833,5498.99,7,3,6
2018-06-14 08:00:00+00:00,9336,68802.56122,4512.7,37367.84,13854,5576.3,8,3,6
2018-06-14 09:00:00+00:00,9489,69818.19388,4533,36686.9,14159,5480.79,9,3,6
2018-06-14 10:00:00+00:00,9450,69277.06122,4470,35849.79,14300,5426.91,10,3,6
2018-06-14 11:00:00+00:00,9499,68761.16327,4501.2,34295.81,14605,5376.77,11,3,6
2018-06-14 12:00:00+00:00,9660,67647.4898,4435.3,32677.93,14634,5423.33,12,3,6
2018-06-14 13:00:00+00:00,9911,66556.59184,4343.9,31868.36,14707,5671.9,13,3,6
2018-06-14 14:00:00+00:00,10008,65356.63265,4308.6,32142.26,14799,5755.59,14,3,6
2018-06-14 15:00:00+00:00,10331,65349.83673,4469.9,34667.45,14996,5755.31,15,3,6
2018-06-14 16:00:00+00:00,10349,65012.88776,4357.7,36828.07,14501,5719.48,16,3,6
2018-06-14 17:00:00+00:00,10025,64064.45918,4124.1,38079.56,14165,5652.4,17,3,6
2018-06-14 18:00:00+00:00,9757,61770.35714,3933.6,38771.68,13815,5446.45,18,3,6
2018-06-14 19:00:00+00:00,9508,59423.94898,3703.4,38004.27,13362,5495.95,19,3,6
2018-06-14 20:00:00+00:00,9509,56791.43878,3490.5,36805.29,12945,5385.99,20,3,6
2018-06-14 21:00:00+00:00,9182,52315.53061,3216.3,35716.83,12404,4828.84,21,3,6
2018-06-14 22:00:00+00:00,8538,49258.47959,3016.9,31952.51,11668,4891.13,22,3,6
2018-06-14 23:00:00+00:00,8205,47302.29592,2872.7,28642.3,11107,4771.48,23,3,6
2018-06-15 00:00:00+00:00,7982,46284.90816,2790.3,27156.84,10840,4563.3,0,4,6
2018-06-15 01:00:00+00:00,7924,46411.34694,2792.6,26017.34,10714,4443.13,1,4,6
2018-06-15 02:00:00+00:00,8035,47365.67347,2775.3,25373.97,10696,4407.47,2,4,6
2018-06-15 03:00:00+00:00,8178,50056.67347,2946,25230.54,10785,4714.22,3,4,6
2018-06-15 04:00:00+00:00,8958,57484.53061,3490.9,26239.17,11671,5477.06,4,4,6
2018-06-15 05:00:00+00:00,9555,63499.20408,4051.4,30913.3,12986,5755.84,5,4,6
2018-06-15 06:00:00+00:00,9642,66585.43878,4285.9,36038.51,13919,5920.92,6,4,6
2018-06-15 07:00:00+00:00,9527,67449.52041,4313.4,37430.77,14178,5900.91,7,4,6
2018-06-15 08:00:00+00:00,9271,68879.78571,4395.3,37277.23,14009,5946.12,8,4,6
2018-06-15 09:00:00+00:00,9140,69523.38776,4376.1,36632.79,13963,5926.58,9,4,6
2018-06-15 10:00:00+00:00,8973,68644.44898,4273.2,36148.81,13845,5908.25,10,4,6
2018-06-15 11:00:00+00:00,8864,67308.43878,4166.4,36133.15,13843,5872.3,11,4,6
2018-06-15 12:00:00+00:00,8646,65638.19388,4017.1,36133.94,13774,5837.13,12,4,6
2018-06-15 13:00:00+00:00,8718,64222.60204,3916.3,35800.95,13654,5802.5,13,4,6
2018-06-15 14:00:00+00:00,8782,63130.66327,3870.5,35833.46,13630,5772.84,14,4,6
2018-06-15 15:00:00+00:00,9176,62766.4898,3984,37462.16,13896,5769.25,15,4,6
2018-06-15 16:00:00+00:00,9346,62137.2449,3923.4,38588.63,13714,5615.79,16,4,6
2018-06-15 17:00:00+00:00,9230,60982.53061,3706.8,39139.97,13427,5630.61,17,4,6
2018-06-15 18:00:00+00:00,9248,58244.10204,3502.2,38895.59,13164,5498.29,18,4,6
2018-06-15 19:00:00+00:00,9097,56076.11224,3342,38069.52,12824,5438.14,19,4,6
2018-06-15 20:00:00+00:00,9360,54095.41837,3255.1,37384.08,12647,5357.45,20,4,6
2018-06-15 21:00:00+00:00,9071,50235.71429,3078.4,36017.35,12271,4914.87,21,4,6
2018-06-15 22:00:00+00:00,8477,47092.76531,2887.7,32235.22,11584,5141.08,22,4,6
2018-06-15 23:00:00+00:00,8141,44943.27551,2732.6,28995.17,10944,4963.9,23,4,6
2018-06-16 00:00:00+00:00,7791,43569.81633,2610.8,27586.1,10634,4814.66,0,5,6
2018-06-16 01:00:00+00:00,7687,43126.53061,2581.9,26500.64,10446,4793.81,1,5,6
2018-06-16 02:00:00+00:00,7540,42810.94898,2518.7,25690.25,10358,4734.44,2,5,6
2018-06-16 03:00:00+00:00,7417,42894.33673,2544.1,25146.7,10181,4943.48,3,5,6
2018-06-16 04:00:00+00:00,7516,45198.14286,2711.7,25011.81,10271,5225.87,4,5,6
2018-06-16 05:00:00+00:00,7839,48912.04082,2999.7,26979.1,10747,5352.98,5,5,6
2018-06-16 06:00:00+00:00,8151,53135.71429,3295.3,30158.09,11398,5443.41,6,5,6
2018-06-16 07:00:00+00:00,8172,56020.37755,3476.5,33310.01,11945,5581.78,7,5,6
2018-06-16 08:00:00+00:00,8277,57753.16327,3575,34316.28,12136,5695.25,8,5,6
2018-06-16 09:00:00+00:00,8084,58487.37755,3596.1,34484.71,12119,5677.37,9,5,6
2018-06-16 10:00:00+00:00,7715,57606.72449,3593.4,33842.54,11929,5603.31,10,5,6
2018-06-16 11:00:00+00:00,7362,55907.71429,3533.3,33304.54,11738,5642.36,11,5,6
2018-06-16 12:00:00+00:00,7424,54149.11224,3477.7,32136.88,11454,5630.32,12,5,6
2018-06-16 13:00:00+00:00,7787,53101.89796,3471,30805.22,11411,5598.31,13,5,6
2018-06-16 14:00:00+00:00,7821,52710.39796,3521.3,30287.33,11549,5590.65,14,5,6
2018-06-16 15:00:00+00:00,7964,53151.03061,3724.6,31166.22,11938,5646.5,15,5,6
2018-06-16 16:00:00+00:00,8340,53269.0102,3600.5,32753.46,12139,5655.31,16,5,6
2018-06-16 17:00:00+00:00,8329,52469.21429,3408.6,33550.53,12068,5578.22,17,5,6
2018-06-16 18:00:00+00:00,8325,50426.41837,3283.4,33616.82,11947,5554.37,18,5,6
2018-06-16 19:00:00+00:00,8311,49009.69388,3145.7,33151.09,11694,5486.18,19,5,6
2018-06-16 20:00:00+00:00,8414,48353.37755,3061.8,33246.05,11751,5385.83,20,5,6
2018-06-16 21:00:00+00:00,8216,45451.5,2890.5,32616.4,11464,5105.97,21,5,6
2018-06-16 22:00:00+00:00,7704,42356.23469,2689.9,29491.68,10938,5467.17,22,5,6
2018-06-16 23:00:00+00:00,7429,40590.94898,2579,26416.27,10412,5394.55,23,5,6
2018-06-17 00:00:00+00:00,7140,39166.64286,2516.2,24648.15,10097,5299.2,0,6,6
2018-06-17 01:00:00+00:00,6988,38160.5,2487.4,23988.35,9938,5137.11,1,6,6
2018-06-17 02:00:00+00:00,6901,37842.79592,2427.2,23515.23,9847,5121.85,2,6,6
2018-06-17 03:00:00+00:00,6779,37317.82653,2424.6,22918.91,9600,5223.63,3,6,6
2018-06-17 04:00:00+00:00,6831,38618.68367,2546.9,22594.14,9514,5256.56,4,6,6
2018-06-17 05:00:00+00:00,6932,41364.82653,2793.1,23669.03,9745,5354.85,5,6,6
2018-06-17 06:00:00+00:00,7147,45019.82653,3083.4,25687.36,10239,5526.44,6,6,6
2018-06-17 07:00:00+00:00,7422,48068.53061,3281,28567.51,10742,4596.35,7,6,6
2018-06-17 08:00:00+00:00,7714,50431.7551,3392,30652.7,11086,3796.59,8,6,6
2018-06-17 09:00:00+00:00,7989,52426.81633,3446,31958.09,11338,3854.34,9,6,6
2018-06-17 10:00:00+00:00,8229,52241.78571,3547.6,32797.81,11460,3833.1,10,6,6
2018-06-17 11:00:00+00:00,7885,50814.61224,3546.8,33215.03,11342,3822.69,11,6,6
2018-06-17 12:00:00+00:00,7559,49621.33673,3599.8,32653.4,11175,3795.68,12,6,6
2018-06-17 13:00:00+00:00,7470,49013.91837,3527.6,32343.04,11172,3787.26,13,6,6
2018-06-17 14:00:00+00:00,7428,49115.05102,3521,32947.71,11294,3747.71,14,6,6
2018-06-17 15:00:00+00:00,7816,48975.91837,3723.7,34441.51,11806,3722.85,15,6,6
2018-06-17 16:00:00+00:00,8235,48951.12245,3683.2,35376.27,12074,3693.97,16,6,6
2018-06-17 17:00:00+00:00,8436,49873.80612,3503.3,36148.06,12036,4621.96,17,6,6
2018-06-17 18:00:00+00:00,8600,49216.88776,3316.9,36260.82,12030,5585.52,18,6,6
2018-06-17 19:00:00+00:00,8557,48608.88776,3170,35549.95,11883,5676.97,19,6,6
2018-06-17 20:00:00+00:00,8664,49065.66327,3086,34397.47,11922,5560.84,20,6,6
2018-06-17 21:00:00+00:00,8260,46150.34694,2914.9,32353.17,11341,5429.72,21,6,6
2018-06-17 22:00:00+00:00,7806,43839.0102,2732.1,27982.46,10787,5179.4,22,6,6
2018-06-17 23:00:00+00:00,7539,42479.06122,2624.1,24936.96,10441,5012.91,23,6,6
2018-06-18 00:00:00+00:00,7379,41846.63265,2579.9,23718.07,10314,4885.57,0,0,6
2018-06-18 01:00:00+00:00,7327,42107.89796,2614.4,23262.27,10246,4836.74,1,0,6
2018-06-18 02:00:00+00:00,7439,43249.09184,2598.9,23056.95,10263,4808.22,2,0,6
2018-06-18 03:00:00+00:00,7768,46770.7551,2780.1,23056.66,10462,5195.54,3,0,6
2018-06-18 04:00:00+00:00,8611,55910.20408,3375.3,24314.77,11490,5284.05,4,0,6
2018-06-18 05:00:00+00:00,9424,62518.30612,3957.2,29659.83,13072,5095.43,5,0,6
2018-06-18 06:00:00+00:00,9892,66023.42857,4238.7,35669.21,14231,5144.19,6,0,6
2018-06-18 07:00:00+00:00,9980,67173.29592,4340.2,37590.47,14666,5048.96,7,0,6
2018-06-18 08:00:00+00:00,10145,68843.38776,4415.2,37463.65,14817,5131.48,8,0,6
2018-06-18 09:00:00+00:00,10463,70020.12245,4433.5,36119.9,14930,5207.5,9,0,6
2018-06-18 10:00:00+00:00,10173,69498.32653,4387.6,35049.35,14846,5207.7,10,0,6
2018-06-18 11:00:00+00:00,9881,69047.43878,4424.9,34884.83,14882,5202.69,11,0,6
2018-06-18 12:00:00+00:00,9737,68197.77551,4380.8,34468.66,14821,5174.02,12,0,6
2018-06-18 13:00:00+00:00,9649,67132.7551,4253.2,34681.33,14712,5239.32,13,0,6
2018-06-18 14:00:00+00:00,9428,65913.87755,4233.8,36062.49,14641,5837.54,14,0,6
2018-06-18 15:00:00+00:00,9308,65839.5,4430.6,38617.27,14599,5837.72,15,0,6
2018-06-18 16:00:00+00:00,9225,65138.43878,4324.7,40417.35,14066,5929.92,16,0,6
2018-06-18 17:00:00+00:00,9284,63904.66327,4061.2,40837.91,13776,5877.17,17,0,6
2018-06-18 18:00:00+00:00,9272,61312.44898,3827,39416.95,13411,5839.96,18,0,6
2018-06-18 19:00:00+00:00,9110,58927.20408,3600.3,37527.13,12995,5720.83,19,0,6
2018-06-18 20:00:00+00:00,9270,56773.7449,3431.9,36437.18,12866,5664.54,20,0,6
2018-06-18 21:00:00+00:00,8909,52641.5102,3207,34045.65,12417,5334.77,21,0,6
2018-06-18 22:00:00+00:00,8261,49571.35714,2969.9,29823.37,11550,4973.94,22,0,6
2018-06-18 23:00:00+00:00,7894,47558.47959,2845.2,27096.95,10974,4761.25,23,0,6
2018-06-19 00:00:00+00:00,7699,46435.83673,2807.5,26041.55,10760,4691.84,0,1,6
2018-06-19 01:00:00+00:00,7655,46570.64286,2813.3,25438.72,10641,4824.67,1,1,6
2018-06-19 02:00:00+00:00,7764,47788.39796,2809.6,25313.25,10620,4735.72,2,1,6
2018-06-19 03:00:00+00:00,7874,50990.09184,2984.5,25020.18,10825,4871.16,3,1,6
2018-06-19 04:00:00+00:00,8752,59305.29592,3536.5,26454.95,11792,5493.84,4,1,6
2018-06-19 05:00:00+00:00,9691,65074.11224,4133.1,31866.42,13322,5165.18,5,1,6
2018-06-19 06:00:00+00:00,10162,68275.57143,4394.2,38119.33,14478,5207.37,6,1,6
2018-06-19 07:00:00+00:00,10437,69344.56122,4443.6,40150.5,14989,5289.46,7,1,6
2018-06-19 08:00:00+00:00,10458,70615.35714,4514.2,40468.02,15006,5235.45,8,1,6
2018-06-19 09:00:00+00:00,10514,72044.80612,4555.7,39710.15,14926,5202.99,9,1,6
2018-06-19 10:00:00+00:00,10295,71264.67347,4434.4,39383.46,14726,5200.52,10,1,6
2018-06-19 11:00:00+00:00,10353,70768.70408,4463.3,39689.43,14712,5147.63,11,1,6
2018-06-19 12:00:00+00:00,10169,69881.71429,4358.9,39492.73,14714,5181.97,12,1,6
2018-06-19 13:00:00+00:00,10026,68837.77551,4228.2,39491.77,14624,5681.26,13,1,6
2018-06-19 14:00:00+00:00,9986,67627.7551,4162.6,39738.05,14664,5844.96,14,1,6
2018-06-19 15:00:00+00:00,10160,67358.39796,4320.3,40839.97,14851,5779.36,15,1,6
2018-06-19 16:00:00+00:00,10264,66572.5,4185.8,42084.26,14358,5729.21,16,1,6
2018-06-19 17:00:00+00:00,10038,65450.80612,3983.6,42305.18,14114,5735.12,17,1,6
2018-06-19 18:00:00+00:00,9818,62418.79592,3778.4,42057.71,13795,5679.26,18,1,6
2018-06-19 19:00:00+00:00,9506,59743.27551,3566.8,40564.31,13395,5600.92,19,1,6
2018-06-19 20:00:00+00:00,9522,57324.81633,3441.9,38897.39,13147,5470.53,20,1,6
2018-06-19 21:00:00+00:00,9212,53248.59184,3198.3,36049.59,12559,5217.03,21,1,6
2018-06-19 22:00:00+00:00,8598,50208.13265,2973.2,31350.02,11770,5041.7,22,1,6
2018-06-19 23:00:00+00:00,8216,48211.16327,2812.1,27977.44,11215,4856.78,23,1,6
2018-06-20 00:00:00+00:00,7981,47022.05102,2735.2,26456.04,10903,4767.51,0,2,6
2018-06-20 01:00:00+00:00,7879,46973.5,2753.9,25426.74,10767,4693.35,1,2,6
2018-06-20 02:00:00+00:00,7963,47717.64286,2745,24793.08,10743,4656.85,2,2,6
2018-06-20 03:00:00+00:00,8095,50685.14286,2928.5,24395.91,10834,4918.2,3,2,6
2018-06-20 04:00:00+00:00,8835,58876.38776,3478.8,25392.78,11768,5589.24,4,2,6
2018-06-20 05:00:00+00:00,9707,64716.88776,4063.7,30671.81,13167,6040.27,5,2,6
2018-06-20 06:00:00+00:00,10043,67890.11224,4342.9,36629.09,14256,5267.65,6,2,6
2018-06-20 07:00:00+00:00,10029,69258.77551,4459.1,38535.58,14770,4932.13,7,2,6
2018-06-20 08:00:00+00:00,9707,70661.72449,4539.3,38649.54,14707,4854.92,8,2,6
2018-06-20 09:00:00+00:00,9306,71794.41837,4550.2,38415.51,14540,4921.24,9,2,6
2018-06-20 10:00:00+00:00,8741,71160.87755,4493.2,38230.68,14360,4844.24,10,2,6
2018-06-20 11:00:00+00:00,8685,70834.34694,4560.6,38370.21,14190,4871.34,11,2,6
2018-06-20 12:00:00+00:00,8624,70217.54082,4535.1,38143.63,13905,4917.96,12,2,6
2018-06-20 13:00:00+00:00,8665,69347.41837,4373.4,38030,13851,4884.99,13,2,6
2018-06-20 14:00:00+00:00,8829,67955.5,4327.2,38219.45,14036,4918.6,14,2,6
2018-06-20 15:00:00+00:00,9282,67771.52041,4564.2,39531.79,14414,4839.59,15,2,6
2018-06-20 16:00:00+00:00,9555,67143.90816,4431.7,40506.8,14046,4855.56,16,2,6
2018-06-20 17:00:00+00:00,9624,65923.03061,4205.1,40453.42,13918,4918.61,17,2,6
2018-06-20 18:00:00+00:00,9654,63454.47959,3898.8,40100.39,13770,4818.69,18,2,6
2018-06-20 19:00:00+00:00,9485,60558.44898,3695.9,39122.55,13445,4759.78,19,2,6
2018-06-20 20:00:00+00:00,9674,58341.06122,3596.9,37929.77,13224,4991.66,20,2,6
2018-06-20 21:00:00+00:00,9255,54072.69388,3308.1,35214.95,12721,5176.15,21,2,6
2018-06-20 22:00:00+00:00,8591,50663.07143,3081.2,30393.32,11866,5459.17,22,2,6
2018-06-20 23:00:00+00:00,8253,48603.92857,2924.5,26877.25,11298,5235.12,23,2,6
2018-06-21 00:00:00+00:00,8015,47596.32653,2829.2,25486.06,11022,5163.2,0,3,6
2018-06-21 01:00:00+00:00,7971,47581.20408,2819,24523.62,10932,5049.54,1,3,6
2018-06-21 02:00:00+00:00,7996,48294.84694,2811.1,23867.04,10921,5017.47,2,3,6
2018-06-21 03:00:00+00:00,8220,51210.5102,2956.5,23454.55,11028,5195.86,3,3,6
2018-06-21 04:00:00+00:00,8925,58790.30612,3487.5,24640.5,11847,5511.38,4,3,6
2018-06-21 05:00:00+00:00,9774,65076.58163,4074.1,29603.3,13205,5703.75,5,3,6
2018-06-21 06:00:00+00:00,10059,68666.13265,4303.7,34616.47,14282,5699.59,6,3,6
2018-06-21 07:00:00+00:00,9900,70275.39796,4388.5,35561.95,14323,5461.07,7,3,6
2018-06-21 08:00:00+00:00,9461,72236.16327,4463.8,34867.42,13959,5587.64,8,3,6
2018-06-21 09:00:00+00:00,9082,73809.57143,4515.6,33865.48,13794,5591.76,9,3,6
2018-06-21 10:00:00+00:00,8722,73173.38776,4431.9,33544.79,13546,5486.89,10,3,6
2018-06-21 11:00:00+00:00,8574,71954.36735,4453.2,33442.48,13606,5391.24,11,3,6
2018-06-21 12:00:00+00:00,8633,70857.68367,4365,32889.58,13756,5313.73,12,3,6
2018-06-21 13:00:00+00:00,8792,69726.62245,4276.7,32473.55,13763,5424,13,3,6
2018-06-21 14:00:00+00:00,9059,68840.12245,4263.2,32894.59,13834,5400.07,14,3,6
2018-06-21 15:00:00+00:00,9420,68562.02041,4422.8,35213.52,14042,5404.76,15,3,6
2018-06-21 16:00:00+00:00,9482,68044.18367,4319.9,37175,13762,5385.57,16,3,6
2018-06-21 17:00:00+00:00,9415,66866.69388,4094.2,38288.35,13591,5645.82,17,3,6
2018-06-21 18:00:00+00:00,9274,63488.80612,3872,38847.66,13315,5475.05,18,3,6
2018-06-21 19:00:00+00:00,9118,60577.04082,3623.7,37958.55,12941,5600.6,19,3,6
2018-06-21 20:00:00+00:00,9440,58489.72449,3487.6,37021.81,12839,5430.09,20,3,6
2018-06-21 21:00:00+00:00,9091,54466.86735,3267.1,35315.29,12350,5115.93,21,3,6
2018-06-21 22:00:00+00:00,8509,50713.73469,3113.6,30907.75,11545,5395.59,22,3,6
2018-06-21 23:00:00+00:00,8182,48682.82653,2945.1,27702.92,10984,5134.71,23,3,6
2018-06-22 00:00:00+00:00,7875,47737.91837,2879.2,26242.02,10748,4985.59,0,4,6
2018-06-22 01:00:00+00:00,7877,47826.85714,2895.1,25445.43,10644,5021.14,1,4,6
2018-06-22 02:00:00+00:00,7998,48764.44898,2978.8,24988.86,10624,4935.71,2,4,6
2018-06-22 03:00:00+00:00,8050,51265.36735,2981.2,24901.16,10691,4984.32,3,4,6
2018-06-22 04:00:00+00:00,8671,58693.65306,3522.6,25871.51,11640,5389.04,4,4,6
2018-06-22 05:00:00+00:00,9367,64706.05102,4047,31184.38,13012,5769.03,5,4,6
2018-06-22 06:00:00+00:00,9528,68100.45918,4271.1,36132.82,14038,5904.31,6,4,6
2018-06-22 07:00:00+00:00,9500,69125.96939,4324.3,37133.67,14432,5891.82,7,4,6
2018-06-22 08:00:00+00:00,9304,70129.4898,4438.6,36125.63,14433,5623.92,8,4,6
2018-06-22 09:00:00+00:00,9153,70524.12245,4423.7,34928.15,14348,5687.27,9,4,6
2018-06-22 10:00:00+00:00,8963,69541.96939,4308.9,34566.03,14095,5647.25,10,4,6
2018-06-22 11:00:00+00:00,8872,68390.86735,4218.9,33989.11,14013,5730.23,11,4,6
2018-06-22 12:00:00+00:00,8805,67146.19388,4061.1,33107.4,14040,5652.4,12,4,6
2018-06-22 13:00:00+00:00,8846,65868.7449,3995.3,32270.36,13982,5633.53,13,4,6
2018-06-22 14:00:00+00:00,8927,65172.23469,4052.6,32350.3,13911,5582.8,14,4,6
2018-06-22 15:00:00+00:00,9107,65068.91837,4133.8,34528.95,14098,5516.4,15,4,6
2018-06-22 16:00:00+00:00,9274,64135.78571,4101,36593.52,13797,5436.29,16,4,6
2018-06-22 17:00:00+00:00,9226,62939.77551,3860.1,37692.65,13552,5369.87,17,4,6
2018-06-22 18:00:00+00:00,9100,60081.60204,3631.6,37945.57,13197,5299.95,18,4,6
2018-06-22 19:00:00+00:00,8971,57211.85714,3434.1,37162.38,12763,5005.77,19,4,6
2018-06-22 20:00:00+00:00,9200,55230.41837,3333,36410,12592,5064.96,20,4,6
2018-06-22 21:00:00+00:00,8916,51844.88776,3175.2,35417.48,12212,4771.19,21,4,6
2018-06-22 22:00:00+00:00,8403,48448.43878,2956.4,31864.89,11495,5199.53,22,4,6
2018-06-22 23:00:00+00:00,8032,46621.38776,2829.6,28594.42,10845,5108.48,23,4,6
2018-06-23 00:00:00+00:00,7670,45130.35714,2729.1,26912.04,10483,4975.86,0,5,6
2018-06-23 01:00:00+00:00,7559,44886.09184,2699.3,25872.13,10332,4890.14,1,5,6
2018-06-23 02:00:00+00:00,7409,44581.54082,2640.6,25211.29,10244,4685.63,2,5,6
2018-06-23 03:00:00+00:00,7248,44625.15306,2655.3,24515.59,10087,4644.56,3,5,6
2018-06-23 04:00:00+00:00,7412,46302.06122,2811.1,24426.58,10299,4826.56,4,5,6
2018-06-23 05:00:00+00:00,7622,49788.77551,3101.9,26577.16,10667,4967.03,5,5,6
2018-06-23 06:00:00+00:00,7800,53638.46939,3382.1,29190.28,11265,5344.22,6,5,6
2018-06-23 07:00:00+00:00,7933,56731.70408,3563.1,31348.11,12007,5583.14,7,5,6
2018-06-23 08:00:00+00:00,7794,58464.36735,3683.5,32094.07,12233,5686.61,8,5,6
2018-06-23 09:00:00+00:00,7838,59380.88776,3671.1,31459.4,12253,5609.75,9,5,6
2018-06-23 10:00:00+00:00,7755,58395.05102,3615.3,30415.81,12039,5571.21,10,5,6
2018-06-23 11:00:00+00:00,7479,56495.71429,3573,29359.33,11714,5435.65,11,5,6
2018-06-23 12:00:00+00:00,7232,54963.22449,3516.3,28378.77,11466,5321.46,12,5,6
2018-06-23 13:00:00+00:00,7387,54095.30612,3466.7,27924.9,11276,5194.75,13,5,6
2018-06-23 14:00:00+00:00,7604,53666.32653,3490.4,28647.7,11286,5300.59,14,5,6
2018-06-23 15:00:00+00:00,7824,53985.5102,3646.6,30836.43,11750,5475.93,15,5,6
2018-06-23 16:00:00+00:00,8180,53645.92857,3565.1,33273.01,11996,5471.48,16,5,6
2018-06-23 17:00:00+00:00,8347,52365.11224,3359.4,34756.02,12063,5545.84,17,5,6
2018-06-23 18:00:00+00:00,8375,48926.14286,3221.9,35112.87,11990,5396.79,18,5,6
2018-06-23 19:00:00+00:00,8214,47040.05102,3127.4,34744.66,11768,5183.23,19,5,6
2018-06-23 20:00:00+00:00,8457,47190.17347,3096,34654.81,11865,5182.09,20,5,6
2018-06-23 21:00:00+00:00,8224,44900.38776,2976.8,33895.1,11462,5015.27,21,5,6
2018-06-23 22:00:00+00:00,7782,41830.05102,2791.3,30727.34,10898,4929.21,22,5,6
2018-06-23 23:00:00+00:00,7489,40040.7551,2669.4,27913.07,10404,4719.39,23,5,6
2018-06-24 00:00:00+00:00,7288,38781.34694,2574.3,26525.23,10109,4643.3,0,6,6
2018-06-24 01:00:00+00:00,7088,38048.46939,2521.1,25406.38,9945,4621.4,1,6,6
2018-06-24 02:00:00+00:00,7109,37784.0102,2455.5,24725.42,9825,4619.86,2,6,6
2018-06-24 03:00:00+00:00,6945,37186.79592,2428.6,23864.04,9556,4610.81,3,6,6
2018-06-24 04:00:00+00:00,6872,37832.64286,2540.9,23429.5,9482,4655.94,4,6,6
2018-06-24 05:00:00+00:00,7010,40200.44898,2751.1,24338.55,9669,4827.14,5,6,6
2018-06-24 06:00:00+00:00,7249,43458.59184,3022,25813.69,10144,5069.88,6,6,6
2018-06-24 07:00:00+00:00,7461,46650.82653,3236.9,27657.32,10601,5269.59,7,6,6
2018-06-24 08:00:00+00:00,7445,49050.9898,3371.8,28968.19,10886,5373.04,8,6,6
2018-06-24 09:00:00+00:00,7410,51494.92857,3409.3,29182.73,11006,5388.32,9,6,6
2018-06-24 10:00:00+00:00,7173,51299.46939,3395.5,28802.81,11142,5413.34,10,6,6
2018-06-24 11:00:00+00:00,6773,49628.10204,3379.2,28510.1,11099,5411.08,11,6,6
2018-06-24 12:00:00+00:00,6557,48499.08163,3345.8,27338.28,11069,5402.03,12,6,6
2018-06-24 13:00:00+00:00,6509,47904.28571,3321,26770.36,11095,5330.33,13,6,6
2018-06-24 14:00:00+00:00,6771,47408.91837,3375.5,27478.29,11271,5279.45,14,6,6
2018-06-24 15:00:00+00:00,7335,48970.28571,3633.5,29358.1,11800,5282.82,15,6,6
2018-06-24 16:00:00+00:00,7888,50539.63265,3688.6,32245.42,12114,5279.9,16,6,6
2018-06-24 17:00:00+00:00,8301,50741.97959,3537.5,34362.03,12103,5250.63,17,6,6
2018-06-24 18:00:00+00:00,8475,49791.89796,3413.7,35657.78,11957,5235.68,18,6,6
2018-06-24 19:00:00+00:00,8435,49098.34694,3248.5,35451.95,11754,5217.93,19,6,6
2018-06-24 20:00:00+00:00,8548,49259.34694,3144,34932.51,11892,5054.74,20,6,6
2018-06-24 21:00:00+00:00,8362,46243.29592,2970.2,34394.03,11380,4827.82,21,6,6
2018-06-24 22:00:00+00:00,7821,43959.7449,2842.2,30712.11,10839,4942.74,22,6,6
